timestamp,gpu_index,power_draw_w,gpu_util_pct,memory_used_mb,memory_total_mb,temperature_c
2026-03-26T23:18:30.586Z,0,310.63,79,9130,24576,82
2026-03-26T23:18:35.619Z,0,310.97,88,9130,24576,82
2026-03-26T23:18:40.654Z,0,309.78,78,9130,24576,82
2026-03-26T23:18:45.687Z,0,313.57,80,9130,24576,82
2026-03-26T23:18:50.722Z,0,309.46,82,9130,24576,82
2026-03-26T23:18:55.755Z,0,308.79,84,9130,24576,81
2026-03-26T23:19:00.789Z,0,312.92,84,9130,24576,81
2026-03-26T23:19:05.821Z,0,307.87,79,9130,24576,82
2026-03-26T23:19:10.854Z,0,311.72,83,9130,24576,81
2026-03-26T23:19:15.888Z,0,310.55,85,9119,24576,82
2026-03-26T23:19:20.923Z,0,309.82,86,9098,24576,81
2026-03-26T23:19:25.954Z,0,286.55,85,9098,24576,82
2026-03-26T23:19:30.986Z,0,301.34,86,9098,24576,81
2026-03-26T23:19:36.018Z,0,314.64,86,9098,24576,81
2026-03-26T23:19:41.051Z,0,304.14,77,9098,24576,82
2026-03-26T23:19:46.083Z,0,312.46,84,9098,24576,81
2026-03-26T23:19:51.118Z,0,303.77,85,9098,24576,81
2026-03-26T23:19:56.151Z,0,305.43,81,9098,24576,81
2026-03-26T23:20:01.186Z,0,312.27,82,9098,24576,82
2026-03-26T23:20:06.217Z,0,276.78,0,9098,24576,82
2026-03-26T23:20:11.251Z,0,311.73,86,9098,24576,82
2026-03-26T23:20:16.285Z,0,316.89,83,9098,24576,82
2026-03-26T23:20:21.319Z,0,309.05,78,9098,24576,82
2026-03-26T23:20:26.354Z,0,311.32,77,9098,24576,81
2026-03-26T23:20:31.386Z,0,308.85,83,9098,24576,82
2026-03-26T23:20:36.420Z,0,315.44,100,9098,24576,81
2026-03-26T23:20:41.453Z,0,305.19,82,9098,24576,82
2026-03-26T23:20:46.486Z,0,305.71,85,9098,24576,81
2026-03-26T23:20:51.518Z,0,271.93,85,9098,24576,77
2026-03-26T23:20:56.552Z,0,313.95,83,9098,24576,82
2026-03-26T23:21:01.584Z,0,312.82,77,9098,24576,81
2026-03-26T23:21:06.617Z,0,309.83,84,9098,24576,82
2026-03-26T23:21:11.650Z,0,315.65,85,9101,24576,82
2026-03-26T23:21:16.681Z,0,303.96,94,9100,24576,78
2026-03-26T23:21:21.715Z,0,308.71,85,9100,24576,81
2026-03-26T23:21:26.747Z,0,318.41,85,9100,24576,82
2026-03-26T23:21:31.780Z,0,298.93,93,9100,24576,81
2026-03-26T23:21:36.813Z,0,311.97,85,9100,24576,82
2026-03-26T23:21:41.847Z,0,312.29,78,9100,24576,81
2026-03-26T23:21:46.881Z,0,309.13,85,9100,24576,82
2026-03-26T23:21:51.914Z,0,299.61,70,9100,24576,81
2026-03-26T23:21:56.947Z,0,306.47,82,9100,24576,82
2026-03-26T23:22:01.981Z,0,310.68,86,9100,24576,82
2026-03-26T23:22:07.012Z,0,282.55,100,9100,24576,82
2026-03-26T23:22:12.045Z,0,311.11,87,9100,24576,82
2026-03-26T23:22:17.079Z,0,314.89,82,9100,24576,81
2026-03-26T23:22:22.112Z,0,314.61,86,9100,24576,82
2026-03-26T23:22:27.147Z,0,315.83,84,9100,24576,81
2026-03-26T23:22:32.182Z,0,306.72,79,9100,24576,81
2026-03-26T23:22:37.215Z,0,325.48,87,9100,24576,82
2026-03-26T23:22:42.249Z,0,307.54,86,9100,24576,82
2026-03-26T23:22:47.281Z,0,269.3,15,9100,24576,83
2026-03-26T23:22:52.317Z,0,311.76,81,9100,24576,83
2026-03-26T23:22:57.352Z,0,313.49,85,9100,24576,82
2026-03-26T23:23:02.385Z,0,309.04,86,9100,24576,82
2026-03-26T23:23:07.419Z,0,312.86,79,9101,24576,82
2026-03-26T23:23:12.452Z,0,316.21,81,9101,24576,81
2026-03-26T23:23:17.486Z,0,311.9,79,9100,24576,81
2026-03-26T23:23:22.519Z,0,274.17,79,9100,24576,74
2026-03-26T23:23:27.551Z,0,311.46,86,9100,24576,81
2026-03-26T23:23:32.585Z,0,314.15,84,9100,24576,81
2026-03-26T23:23:37.624Z,0,310.74,83,9100,24576,81
2026-03-26T23:23:42.656Z,0,307.96,82,9100,24576,81
2026-03-26T23:23:47.690Z,0,311.41,86,9100,24576,82
2026-03-26T23:23:52.724Z,0,305.35,82,9100,24576,81
2026-03-26T23:23:57.757Z,0,301.32,85,9100,24576,82
2026-03-26T23:24:02.790Z,0,310.75,83,9100,24576,82
2026-03-26T23:24:07.824Z,0,297.7,85,9100,24576,80
2026-03-26T23:24:12.859Z,0,312.39,85,9100,24576,82
2026-03-26T23:24:17.891Z,0,263.24,0,9100,24576,77
2026-03-26T23:24:22.924Z,0,300.23,79,9100,24576,81
2026-03-26T23:24:27.955Z,0,299.93,86,9100,24576,82
2026-03-26T23:24:32.988Z,0,308.97,86,9100,24576,82
2026-03-26T23:24:38.023Z,0,304.56,85,9100,24576,81
2026-03-26T23:24:43.055Z,0,309.24,83,9100,24576,82
2026-03-26T23:24:48.088Z,0,311.51,100,9100,24576,83
2026-03-26T23:24:53.124Z,0,311.03,79,9100,24576,82
2026-03-26T23:24:58.157Z,0,317.3,82,9100,24576,82
2026-03-26T23:25:03.187Z,0,261.22,87,9100,24576,76
2026-03-26T23:25:08.220Z,0,311.42,86,9099,24576,81
2026-03-26T23:25:13.253Z,0,301.93,82,9098,24576,81
2026-03-26T23:25:18.286Z,0,302.31,78,9098,24576,81
2026-03-26T23:25:23.318Z,0,309.65,79,9098,24576,82
2026-03-26T23:25:28.352Z,0,299.72,87,9101,24576,80
2026-03-26T23:25:33.386Z,0,312.47,78,9093,24576,82
2026-03-26T23:25:38.418Z,0,304.45,78,9092,24576,80
2026-03-26T23:25:43.450Z,0,273.6,77,9092,24576,75
2026-03-26T23:25:48.483Z,0,310.12,86,9092,24576,81
2026-03-26T23:25:53.516Z,0,306.72,86,9092,24576,81
2026-03-26T23:25:58.549Z,0,310.19,85,9092,24576,82
2026-03-26T23:26:03.580Z,0,314.03,44,9092,24576,82
2026-03-26T23:26:08.613Z,0,311.75,87,9092,24576,81
2026-03-26T23:26:13.643Z,0,290.28,1,9092,24576,77
2026-03-26T23:26:18.675Z,0,306.21,78,9092,24576,81
2026-03-26T23:26:23.709Z,0,295.2,85,9092,24576,80
2026-03-26T23:26:28.743Z,0,307.7,82,9092,24576,82
2026-03-26T23:26:33.777Z,0,263.94,0,9092,24576,75
2026-03-26T23:26:38.811Z,0,310.35,80,9093,24576,82
2026-03-26T23:26:43.844Z,0,311.27,79,9092,24576,82
2026-03-26T23:26:48.876Z,0,309.01,86,9092,24576,82
2026-03-26T23:26:53.911Z,0,305.88,85,9092,24576,82
2026-03-26T23:26:58.943Z,0,304.74,81,9092,24576,82
2026-03-26T23:27:03.975Z,0,309.42,85,9092,24576,82
2026-03-26T23:27:09.009Z,0,308.7,82,9092,24576,81
2026-03-26T23:27:14.041Z,0,303.95,88,9092,24576,80
2026-03-26T23:27:19.075Z,0,309.87,77,9092,24576,82
2026-03-26T23:27:24.109Z,0,309.41,85,9092,24576,82
2026-03-26T23:27:29.141Z,0,311.25,86,9092,24576,81
2026-03-26T23:27:34.173Z,0,302.96,79,9092,24576,82
2026-03-26T23:27:39.206Z,0,311.48,90,9092,24576,82
2026-03-26T23:27:44.240Z,0,305.19,80,9092,24576,82
2026-03-26T23:27:49.272Z,0,311.99,81,9092,24576,82
2026-03-26T23:27:54.304Z,0,271.57,2,9092,24576,82
2026-03-26T23:27:59.339Z,0,308.17,80,9092,24576,81
2026-03-26T23:28:04.372Z,0,317.1,87,9092,24576,81
2026-03-26T23:28:09.406Z,0,308.51,79,9092,24576,82
2026-03-26T23:28:14.441Z,0,309.89,79,9092,24576,82
2026-03-26T23:28:19.473Z,0,301.28,96,9092,24576,82
2026-03-26T23:28:24.506Z,0,303.65,87,9092,24576,81
2026-03-26T23:28:29.539Z,0,262.23,78,9092,24576,81
2026-03-26T23:28:34.571Z,0,305.68,86,9092,24576,82
2026-03-26T23:28:39.604Z,0,308.52,86,9092,24576,81
